date,game_id,team,before_rank,before,after,change,opponent,opponent_before,result,my_score,opponent_score,tournament,importance,expected
2025-12-02 15:00:00,181479,Venezuela,5,1580.22,1573.74,-6.48,Colombia,1486.62,L,6,8,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.5888
2025-12-02 15:00:00,181479,Colombia,8,1486.62,1493.1,6.48,Venezuela,1580.22,W,8,6,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.4112
2025-12-03 09:00:00,181480,Ecuador,53,809.51,804.56,-4.95,Peru,862.08,L,3,5,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.4497
2025-12-03 09:00:00,181480,Peru,48,862.08,867.02,4.95,Ecuador,809.51,W,5,3,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.5503
2025-12-03 12:00:00,181481,Colombia,8,1493.1,1493.54,0.44,El Salvador,592.89,W,9,0,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.9694
2025-12-03 12:00:00,181481,El Salvador,69,592.89,592.44,-0.44,Colombia,1493.1,L,0,9,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.0306
2025-12-03 15:00:00,181482,Curaçao,36,974.49,973.48,-1.0,Venezuela,1573.74,L,3,5,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.0911
2025-12-03 15:00:00,181482,Venezuela,5,1573.74,1574.74,1.0,Curaçao,974.49,W,5,3,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.9089
2025-12-04 09:00:00,181483,Ecuador,53,804.56,796.59,-7.97,El Salvador,592.44,L,0,3,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.693
2025-12-04 09:00:00,181483,El Salvador,69,592.44,600.41,7.97,Ecuador,804.56,W,3,0,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.307
2025-12-04 12:00:00,181484,Curaçao,36,973.48,972.05,-1.44,Colombia,1493.54,L,6,10,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.1196
2025-12-04 12:00:00,181484,Colombia,8,1493.54,1494.98,1.44,Curaçao,973.48,W,10,6,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.8804
2025-12-04 15:00:00,181485,Peru,48,867.02,876.87,9.85,Venezuela,1574.74,W,2,1,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.062
2025-12-04 15:00:00,181485,Venezuela,5,1574.74,1564.89,-9.85,Peru,867.02,L,1,2,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.938
2025-12-05 09:30:00,181019,Indonesia,38,970.46,978.48,8.02,Malaysia,707.54,W,10,0,33rd SEA Games 2025 | Men's Baseball,20.0,0.7328
2025-12-05 09:30:00,181019,Malaysia,60,707.54,699.53,-8.02,Indonesia,970.46,L,0,10,33rd SEA Games 2025 | Men's Baseball,20.0,0.2672
2025-12-05 10:00:00,181274,Singapore,89,304.47,329.95,25.48,Laos,755.18,W,13,1,33rd SEA Games 2025 | Men's Baseball,20.0,0.1506
2025-12-05 10:00:00,181274,Laos,57,755.18,729.7,-25.48,Singapore,304.47,L,1,13,33rd SEA Games 2025 | Men's Baseball,20.0,0.8494
2025-12-05 10:00:00,181486,Venezuela,5,1564.89,1560.83,-4.07,Curaçao,972.05,D,0,0,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.9068
2025-12-05 10:00:00,181486,Curaçao,37,972.05,976.12,4.07,Venezuela,1564.89,D,0,0,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.0932
2025-12-05 13:00:00,181487,Colombia,8,1494.98,1495.88,0.9,Peru,876.87,W,6,5,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.9147
2025-12-05 13:00:00,181487,Peru,48,876.87,875.98,-0.9,Colombia,1494.98,L,5,6,XXI Juegos Bolivarianos - Beisbol | XXI Bolivarian Games - Baseball 2025,10.0,0.0853
2025-12-05 14:00:00,181510,Thailand,55,794.56,800.54,5.98,Vietnam,432.0,W,16,0,33rd SEA Games 2025 | Men's Baseball,20.0,0.8008
2025-12-05 14:00:00,181510,Vietnam,80,432.0,426.02,-5.98,Thailand,794.56,L,0,16,33rd SEA Games 2025 | Men's Baseball,20.0,0.1992
2025-12-06 09:30:00,181511,Philippines,25,1142.24,1152.68,10.44,Indonesia,978.48,W,14,0,33rd SEA Games 2025 | Men's Baseball,20.0,0.6521
2025-12-06 09:30:00,181511,Indonesia,36,978.48,968.04,-10.44,Philippines,1142.24,L,0,14,33rd SEA Games 2025 | Men's Baseball,20.0,0.3479
2025-12-06 10:00:00,181512,Malaysia,60,699.53,682.49,-17.04,Vietnam,426.02,L,2,5,33rd SEA Games 2025 | Men's Baseball,20.0,0.7407
2025-12-06 10:00:00,181512,Vietnam,80,426.02,443.06,17.04,Malaysia,699.53,W,5,2,33rd SEA Games 2025 | Men's Baseball,20.0,0.2593
2025-12-06 14:00:00,181513,Laos,58,729.7,716.73,-12.97,Thailand,800.54,L,1,12,33rd SEA Games 2025 | Men's Baseball,20.0,0.4325
2025-12-06 14:00:00,181513,Thailand,53,800.54,813.51,12.97,Laos,729.7,W,12,1,33rd SEA Games 2025 | Men's Baseball,20.0,0.5675
2025-12-07 09:30:00,181514,Singapore,87,329.95,328.73,-1.22,Philippines,1152.68,L,3,17,33rd SEA Games 2025 | Men's Baseball,20.0,0.0408
2025-12-07 09:30:00,181514,Philippines,25,1152.68,1153.9,1.22,Singapore,329.95,W,17,3,33rd SEA Games 2025 | Men's Baseball,20.0,0.9592
2025-12-07 10:00:00,181515,Vietnam,79,443.06,435.29,-7.78,Laos,716.73,L,0,16,33rd SEA Games 2025 | Men's Baseball,20.0,0.2592
2025-12-07 10:00:00,181515,Laos,58,716.73,724.5,7.78,Vietnam,443.06,W,16,0,33rd SEA Games 2025 | Men's Baseball,20.0,0.7408
2025-12-07 14:00:00,181516,Thailand,52,813.51,832.19,18.68,Indonesia,968.04,W,10,1,33rd SEA Games 2025 | Men's Baseball,20.0,0.3559
2025-12-07 14:00:00,181516,Indonesia,39,968.04,949.36,-18.68,Thailand,813.51,L,1,10,33rd SEA Games 2025 | Men's Baseball,20.0,0.6441
2025-12-08 09:30:00,181517,Indonesia,41,949.36,955.59,6.23,Laos,724.5,W,4,3,33rd SEA Games 2025 | Men's Baseball,20.0,0.7033
2025-12-08 09:30:00,181517,Laos,58,724.5,718.27,-6.23,Indonesia,949.36,L,3,4,33rd SEA Games 2025 | Men's Baseball,20.0,0.2967
2025-12-08 10:00:00,181518,Vietnam,79,435.29,418.46,-16.82,Singapore,328.73,L,11,19,33rd SEA Games 2025 | Men's Baseball,20.0,0.6008
2025-12-08 10:00:00,181518,Singapore,87,328.73,345.55,16.82,Vietnam,435.29,W,19,11,33rd SEA Games 2025 | Men's Baseball,20.0,0.3992
2025-12-08 14:00:00,181519,Philippines,25,1153.9,1158.12,4.22,Malaysia,682.49,W,21,0,33rd SEA Games 2025 | Men's Baseball,20.0,0.8593
2025-12-08 14:00:00,181519,Malaysia,61,682.49,678.27,-4.22,Philippines,1153.9,L,0,21,33rd SEA Games 2025 | Men's Baseball,20.0,0.1407
2025-12-09 09:30:00,181520,Vietnam,80,418.46,416.8,-1.66,Philippines,1158.12,L,1,21,33rd SEA Games 2025 | Men's Baseball,20.0,0.0553
2025-12-09 09:30:00,181520,Philippines,25,1158.12,1159.78,1.66,Vietnam,418.46,W,21,1,33rd SEA Games 2025 | Men's Baseball,20.0,0.9447
2025-12-09 10:00:00,181521,Laos,58,718.27,729.35,11.08,Malaysia,678.27,W,9,5,33rd SEA Games 2025 | Men's Baseball,20.0,0.5383
2025-12-09 10:00:00,181521,Malaysia,61,678.27,667.19,-11.08,Laos,718.27,L,5,9,33rd SEA Games 2025 | Men's Baseball,20.0,0.4617
2025-12-09 14:00:00,181522,Thailand,50,832.19,835.13,2.94,Singapore,345.55,W,6,4,33rd SEA Games 2025 | Men's Baseball,20.0,0.8662
2025-12-09 14:00:00,181522,Singapore,85,345.55,342.61,-2.94,Thailand,832.19,L,4,6,33rd SEA Games 2025 | Men's Baseball,20.0,0.1338
2025-12-10 09:30:00,181523,Malaysia,63,667.19,646.22,-20.97,Singapore,342.61,L,7,14,33rd SEA Games 2025 | Men's Baseball,20.0,0.7765
2025-12-10 09:30:00,181523,Singapore,86,342.61,363.58,20.97,Malaysia,667.19,W,14,7,33rd SEA Games 2025 | Men's Baseball,20.0,0.2235
2025-12-10 10:00:00,181524,Indonesia,40,955.59,958.96,3.37,Vietnam,416.8,W,19,3,33rd SEA Games 2025 | Men's Baseball,20.0,0.8877
2025-12-10 10:00:00,181524,Vietnam,80,416.8,413.44,-3.37,Indonesia,955.59,L,3,19,33rd SEA Games 2025 | Men's Baseball,20.0,0.1123
2025-12-10 14:00:00,181525,Philippines,25,1159.78,1164.47,4.69,Thailand,835.13,W,8,7,33rd SEA Games 2025 | Men's Baseball,20.0,0.7766
2025-12-10 14:00:00,181525,Thailand,50,835.13,830.44,-4.69,Philippines,1159.78,L,7,8,33rd SEA Games 2025 | Men's Baseball,20.0,0.2234
2025-12-11 09:30:00,181526,Singapore,84,363.58,360.8,-2.77,Indonesia,958.96,L,4,15,33rd SEA Games 2025 | Men's Baseball,20.0,0.0924
2025-12-11 09:30:00,181526,Indonesia,40,958.96,961.73,2.77,Singapore,363.58,W,15,4,33rd SEA Games 2025 | Men's Baseball,20.0,0.9076
2025-12-11 10:00:00,181527,Laos,58,729.35,724.6,-4.75,Philippines,1164.47,L,0,12,33rd SEA Games 2025 | Men's Baseball,20.0,0.1584
2025-12-11 10:00:00,181527,Philippines,25,1164.47,1169.23,4.75,Laos,729.35,W,12,0,33rd SEA Games 2025 | Men's Baseball,20.0,0.8416
2025-12-11 14:00:00,181528,Malaysia,65,646.22,636.31,-9.91,Thailand,830.44,L,3,17,33rd SEA Games 2025 | Men's Baseball,20.0,0.3303
2025-12-11 14:00:00,181528,Thailand,50,830.44,840.35,9.91,Malaysia,646.22,W,17,3,33rd SEA Games 2025 | Men's Baseball,20.0,0.6697
2025-12-12 09:30:00,181020,Indonesia,39,961.73,963.64,1.9,Singapore,360.8,W,10,9,33rd SEA Games 2025 | Men's Baseball,20.0,0.9094
2025-12-12 09:30:00,181020,Singapore,85,360.8,358.9,-1.9,Indonesia,961.73,L,9,10,33rd SEA Games 2025 | Men's Baseball,20.0,0.0906
2025-12-12 12:00:00,181529,Philippines,24,1169.23,1174.08,4.85,Thailand,840.35,W,5,3,33rd SEA Games 2025 | Men's Baseball,20.0,0.7794
2025-12-12 12:00:00,181529,Thailand,50,840.35,835.49,-4.85,Philippines,1169.23,L,3,5,33rd SEA Games 2025 | Men's Baseball,20.0,0.2206
2026-03-05,788120,Australia,14,1412.29,1491.95,79.66,Chinese Taipei,1624.04,W,3,0,World Baseball Classic Pool Play,100.0,0.3073
2026-03-05,788120,Chinese Taipei,4,1624.04,1544.38,-79.66,Australia,1412.29,L,0,3,World Baseball Classic Pool Play,100.0,0.6927
2026-03-05,788115,Republic of Korea,3,1638.34,1672.67,34.33,Czechia,1358.0,W,11,4,World Baseball Classic Pool Play,100.0,0.7457
2026-03-05,788115,Czechia,19,1358.0,1323.67,-34.33,Republic of Korea,1638.34,L,4,11,World Baseball Classic Pool Play,100.0,0.2543
2026-03-06,788116,Czechia,20,1323.67,1282.4,-41.27,Australia,1491.95,L,1,5,World Baseball Classic Pool Play,100.0,0.3439
2026-03-06,788116,Australia,9,1491.95,1533.22,41.27,Czechia,1323.67,W,5,1,World Baseball Classic Pool Play,100.0,0.6561
2026-03-06,788114,Chinese Taipei,6,1544.38,1516.77,-27.62,Japan,1932.3,L,0,13,World Baseball Classic Pool Play,100.0,0.1841
2026-03-06,788114,Japan,1,1932.3,1959.92,27.62,Chinese Taipei,1544.38,W,13,0,World Baseball Classic Pool Play,100.0,0.8159
2026-03-06,788139,Panama,10,1486.01,1427.56,-58.45,Cuba,1453.28,L,1,3,World Baseball Classic Pool Play,100.0,0.5314
2026-03-06,788139,Cuba,11,1453.28,1511.73,58.45,Panama,1486.01,W,3,1,World Baseball Classic Pool Play,100.0,0.4686
2026-03-06,788110,Venezuela,4,1560.83,1614.27,53.44,Netherlands,1503.63,W,6,2,World Baseball Classic Pool Play,100.0,0.5547
2026-03-06,788110,Netherlands,9,1503.63,1450.19,-53.44,Venezuela,1560.83,L,2,6,World Baseball Classic Pool Play,100.0,0.4453
2026-03-06,788129,Great Britain,19,1338.62,1298.43,-40.19,Mexico,1548.17,L,2,8,World Baseball Classic Pool Play,100.0,0.3091
2026-03-06,788129,Mexico,5,1548.17,1588.36,40.19,Great Britain,1338.62,W,8,2,World Baseball Classic Pool Play,100.0,0.6909
2026-03-06,788136,Colombia,9,1495.88,1422.73,-73.14,Puerto Rico,1406.24,L,0,5,World Baseball Classic Pool Play,100.0,0.5852
2026-03-06,788136,Puerto Rico,15,1406.24,1479.39,73.14,Colombia,1495.88,W,5,0,World Baseball Classic Pool Play,100.0,0.4148
2026-03-06,788105,Dominican Republic,15,1412.92,1489.01,76.09,Nicaragua,1438.76,W,12,3,World Baseball Classic Pool Play,100.0,0.4752
2026-03-06,788105,Nicaragua,11,1438.76,1362.67,-76.09,Dominican Republic,1412.92,L,3,12,World Baseball Classic Pool Play,100.0,0.5248
2026-03-06,788128,Brazil,17,1365.32,1337.65,-27.68,United States of America,1752.57,L,5,15,World Baseball Classic Pool Play,100.0,0.1845
2026-03-06,788128,United States of America,2,1752.57,1780.25,27.68,Brazil,1365.32,W,15,5,World Baseball Classic Pool Play,100.0,0.8155
2026-03-07,788117,Czechia,20,1282.4,1239.02,-43.38,Chinese Taipei,1516.77,L,0,14,World Baseball Classic Pool Play,100.0,0.2892
2026-03-07,788117,Chinese Taipei,7,1516.77,1560.14,43.38,Czechia,1282.4,W,14,0,World Baseball Classic Pool Play,100.0,0.7108
2026-03-07,788118,Japan,1,1959.92,1987.34,27.42,Republic of Korea,1672.67,W,8,6,World Baseball Classic Pool Play,100.0,0.7507
2026-03-07,788118,Republic of Korea,3,1672.67,1645.25,-27.42,Japan,1959.92,L,6,8,World Baseball Classic Pool Play,100.0,0.2493
2026-03-07,788138,Canada,13,1427.17,1491.62,64.45,Colombia,1422.73,W,8,2,World Baseball Classic Pool Play,100.0,0.5043
2026-03-07,788138,Colombia,14,1422.73,1358.28,-64.45,Canada,1427.17,L,2,8,World Baseball Classic Pool Play,100.0,0.4957
2026-03-07,788108,Netherlands,12,1450.19,1493.96,43.76,Nicaragua,1362.67,W,4,3,World Baseball Classic Pool Play,100.0,0.5832
2026-03-07,788108,Nicaragua,16,1362.67,1318.9,-43.76,Netherlands,1450.19,L,3,4,World Baseball Classic Pool Play,100.0,0.4168
2026-03-07,788126,Italy,15,1390.5,1453.42,62.93,Brazil,1337.65,W,8,0,World Baseball Classic Pool Play,100.0,0.5505
2026-03-07,788126,Brazil,17,1337.65,1274.72,-62.93,Italy,1390.5,L,0,8,World Baseball Classic Pool Play,100.0,0.4495
2026-03-07,788137,Puerto Rico,12,1479.39,1526.68,47.3,Panama,1427.56,W,4,3,World Baseball Classic Pool Play,100.0,0.5496
2026-03-07,788137,Panama,14,1427.56,1380.26,-47.3,Puerto Rico,1479.39,L,3,4,World Baseball Classic Pool Play,100.0,0.4504
2026-03-07,788107,Venezuela,4,1614.27,1637.92,23.65,Israel,1199.07,W,11,3,World Baseball Classic Pool Play,100.0,0.8311
2026-03-07,788107,Israel,23,1199.07,1175.43,-23.65,Venezuela,1614.27,L,3,11,World Baseball Classic Pool Play,100.0,0.1689
2026-03-07,788127,United States of America,2,1780.25,1799.29,19.04,Great Britain,1298.43,W,9,1,World Baseball Classic Pool Play,100.0,0.864
2026-03-07,788127,Great Britain,18,1298.43,1279.39,-19.04,United States of America,1780.25,L,1,9,World Baseball Classic Pool Play,100.0,0.136
2026-03-08,788113,Republic of Korea,3,1645.25,1584.25,-61.0,Chinese Taipei,1560.14,L,4,5,World Baseball Classic Pool Play,100.0,0.5809
2026-03-08,788113,Chinese Taipei,6,1560.14,1621.14,61.0,Republic of Korea,1645.25,W,5,4,World Baseball Classic Pool Play,100.0,0.4191
2026-03-08,788109,Japan,1,1987.34,2002.98,15.64,Australia,1533.22,W,4,3,World Baseball Classic Pool Play,100.0,0.851
2026-03-08,788109,Australia,7,1533.22,1517.58,-15.64,Japan,1987.34,L,3,4,World Baseball Classic Pool Play,100.0,0.149
2026-03-08,788135,Cuba,9,1511.73,1552.77,41.04,Colombia,1358.28,W,7,4,World Baseball Classic Pool Play,100.0,0.6431
2026-03-08,788135,Colombia,16,1358.28,1317.24,-41.04,Cuba,1511.73,L,4,7,World Baseball Classic Pool Play,100.0,0.3569
2026-03-08,788106,Dominican Republic,12,1489.01,1564.72,75.71,Netherlands,1493.96,W,12,1,World Baseball Classic Pool Play,100.0,0.4953
2026-03-08,788106,Netherlands,10,1493.96,1418.24,-75.71,Dominican Republic,1489.01,L,1,12,World Baseball Classic Pool Play,100.0,0.5047
2026-03-08,788124,Italy,12,1453.42,1492.4,38.98,Great Britain,1279.39,W,7,4,World Baseball Classic Pool Play,100.0,0.661
2026-03-08,788124,Great Britain,18,1279.39,1240.41,-38.98,Italy,1453.42,L,4,7,World Baseball Classic Pool Play,100.0,0.339
2026-03-08,788104,Israel,23,1175.43,1254.71,79.28,Nicaragua,1318.9,W,5,0,World Baseball Classic Pool Play,100.0,0.3657
2026-03-08,788104,Nicaragua,16,1318.9,1239.62,-79.28,Israel,1175.43,L,0,5,World Baseball Classic Pool Play,100.0,0.6343
2026-03-08,788134,Canada,12,1491.62,1428.07,-63.55,Panama,1380.26,L,3,4,World Baseball Classic Pool Play,100.0,0.6052
2026-03-08,788134,Panama,15,1380.26,1443.81,63.55,Canada,1491.62,W,4,3,World Baseball Classic Pool Play,100.0,0.3948
2026-03-08,788125,Mexico,5,1588.36,1622.98,34.62,Brazil,1274.72,W,16,0,World Baseball Classic Pool Play,100.0,0.7692
2026-03-08,788125,Brazil,17,1274.72,1240.1,-34.62,Mexico,1588.36,L,0,16,World Baseball Classic Pool Play,100.0,0.2308
2026-03-09,788112,Australia,10,1517.58,1463.03,-54.55,Republic of Korea,1584.25,L,2,7,World Baseball Classic Pool Play,100.0,0.4364
2026-03-09,788112,Republic of Korea,6,1584.25,1638.8,54.55,Australia,1517.58,W,7,2,World Baseball Classic Pool Play,100.0,0.5636
2026-03-09,788103,Israel,17,1254.71,1220.88,-33.83,Dominican Republic,1564.72,L,1,10,World Baseball Classic Pool Play,100.0,0.2333
2026-03-09,788103,Dominican Republic,7,1564.72,1598.55,33.83,Israel,1254.71,W,10,1,World Baseball Classic Pool Play,100.0,0.7667
2026-03-09,788133,Panama,12,1443.81,1378.81,-65.01,Colombia,1317.24,L,3,4,World Baseball Classic Pool Play,100.0,0.6191
2026-03-09,788133,Colombia,16,1317.24,1382.25,65.01,Panama,1443.81,W,4,3,World Baseball Classic Pool Play,100.0,0.3809
2026-03-09,788123,Great Britain,17,1240.41,1307.87,67.46,Brazil,1240.1,W,8,1,World Baseball Classic Pool Play,100.0,0.5003
2026-03-09,788123,Brazil,18,1240.1,1172.64,-67.46,Great Britain,1240.41,L,1,8,World Baseball Classic Pool Play,100.0,0.4997
2026-03-09,788131,Puerto Rico,9,1526.68,1587.06,60.38,Cuba,1552.77,W,4,1,World Baseball Classic Pool Play,100.0,0.475
2026-03-09,788131,Cuba,8,1552.77,1492.4,-60.38,Puerto Rico,1526.68,L,1,4,World Baseball Classic Pool Play,100.0,0.525
2026-03-09,788099,Nicaragua,18,1239.62,1218.23,-21.39,Venezuela,1637.92,L,0,4,World Baseball Classic Pool Play,100.0,0.1782
2026-03-09,788099,Venezuela,4,1637.92,1659.3,21.39,Nicaragua,1239.62,W,4,0,World Baseball Classic Pool Play,100.0,0.8218
2026-03-09,788122,United States of America,2,1799.29,1836.36,37.07,Mexico,1622.98,W,5,3,World Baseball Classic Pool Play,100.0,0.663
2026-03-09,788122,Mexico,5,1622.98,1585.91,-37.07,United States of America,1799.29,L,3,5,World Baseball Classic Pool Play,100.0,0.337
2026-03-10,788111,Japan,1,2002.98,2010.32,7.34,Czechia,1239.02,W,9,0,World Baseball Classic Pool Play,100.0,0.9494
2026-03-10,788111,Czechia,18,1239.02,1231.68,-7.34,Japan,2002.98,L,0,9,World Baseball Classic Pool Play,100.0,0.0506
2026-03-10,788102,Netherlands,13,1418.24,1336.55,-81.69,Israel,1220.88,L,2,6,World Baseball Classic Pool Play,100.0,0.6808
2026-03-10,788102,Israel,20,1220.88,1302.58,81.69,Netherlands,1418.24,W,6,2,World Baseball Classic Pool Play,100.0,0.3192
2026-03-10,788132,Puerto Rico,7,1587.06,1519.02,-68.04,Canada,1428.07,L,2,3,World Baseball Classic Pool Play,100.0,0.648
2026-03-10,788132,Canada,12,1428.07,1496.1,68.04,Puerto Rico,1587.06,W,3,2,World Baseball Classic Pool Play,100.0,0.352
2026-03-10,788119,United States of America,2,1836.36,1749.55,-86.81,Italy,1492.4,L,6,8,World Baseball Classic Pool Play,100.0,0.7892
2026-03-10,788119,Italy,10,1492.4,1579.21,86.81,United States of America,1836.36,W,8,6,World Baseball Classic Pool Play,100.0,0.2108
2026-03-11,788130,Cuba,11,1492.4,1430.34,-62.06,Canada,1496.1,L,2,7,World Baseball Classic Pool Play,100.0,0.4964
2026-03-11,788130,Canada,10,1496.1,1558.16,62.06,Cuba,1492.4,W,7,2,World Baseball Classic Pool Play,100.0,0.5036
2026-03-11,788121,Mexico,7,1585.91,1515.01,-70.9,Italy,1579.21,L,1,9,World Baseball Classic Pool Play,100.0,0.5064
2026-03-11,788121,Italy,8,1579.21,1650.11,70.9,Mexico,1585.91,W,9,1,World Baseball Classic Pool Play,100.0,0.4936
2026-03-11,788101,Venezuela,3,1659.3,1597.92,-61.38,Dominican Republic,1598.55,L,5,7,World Baseball Classic Pool Play,100.0,0.558
2026-03-11,788101,Dominican Republic,7,1598.55,1659.93,61.38,Venezuela,1659.3,W,7,5,World Baseball Classic Pool Play,100.0,0.442
2026-03-13,788095,Dominican Republic,3,1659.93,1731.89,71.96,Republic of Korea,1638.8,W,10,0,World Baseball Classic Quarterfinals,100.0,0.5203
2026-03-13,788095,Republic of Korea,5,1638.8,1566.84,-71.96,Dominican Republic,1659.93,L,0,10,World Baseball Classic Quarterfinals,100.0,0.4797
2026-03-13,788100,Canada,8,1558.16,1522.5,-35.66,United States of America,1749.55,L,3,5,World Baseball Classic Quarterfinals,100.0,0.3242
2026-03-13,788100,United States of America,2,1749.55,1785.21,35.66,Canada,1558.16,W,5,3,World Baseball Classic Quarterfinals,100.0,0.6758
2026-03-14,788098,Italy,4,1650.11,1691.56,41.45,Puerto Rico,1519.02,W,8,6,World Baseball Classic Quarterfinals,100.0,0.6232
2026-03-14,788098,Puerto Rico,9,1519.02,1477.57,-41.45,Italy,1650.11,L,6,8,World Baseball Classic Quarterfinals,100.0,0.3768
2026-03-14,788097,Japan,1,2010.32,1914.92,-95.4,Venezuela,1597.92,L,5,8,World Baseball Classic Quarterfinals,100.0,0.8296
2026-03-14,788097,Venezuela,6,1597.92,1693.32,95.4,Japan,2010.32,W,8,5,World Baseball Classic Quarterfinals,100.0,0.1704
2026-03-15,788096,Dominican Republic,3,1731.89,1684.75,-47.15,United States of America,1785.21,L,1,2,World Baseball Classic Semifinals,100.0,0.449
2026-03-15,788096,United States of America,2,1785.21,1832.36,47.15,Dominican Republic,1731.89,W,2,1,World Baseball Classic Semifinals,100.0,0.551
2026-03-16,788093,Italy,4,1691.56,1636.75,-54.81,Venezuela,1693.32,L,2,4,World Baseball Classic Semifinals,100.0,0.4983
